id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
652,8973,,,Abierto,"fecha_invalida,monto_invalido"
653,8325,,3436.47,No especificado,fecha_invalida
657,23993,,12774.15,Cerrado,fecha_invalida
658,9973,,7195.36,Rechazado,fecha_invalida
659,8391,,8128.14,Cerrado,fecha_invalida
660,24254,,4004.38,Cerrado,fecha_invalida
661,6981,,,No especificado,"fecha_invalida,monto_invalido"
662,15605,2025-12-16,,Abierto,monto_invalido
663,15104,,13252.17,No especificado,fecha_invalida
664,5731,,5577.51,No especificado,fecha_invalida
665,21165,,9060.55,Cerrado,fecha_invalida
666,10515,,1415.47,No especificado,fecha_invalida
667,22850,,14333.09,Rechazado,fecha_invalida
668,12401,2025-04-01,,Rechazado,monto_invalido
669,17465,,1905.81,Abierto,fecha_invalida
671,9678,,3157.22,No especificado,fecha_invalida
672,18183,,14404.32,No especificado,fecha_invalida
673,12793,,7026.08,Cerrado,fecha_invalida
674,9099,,5490.56,Abierto,fecha_invalida
675,4118,,11468.98,No especificado,fecha_invalida
676,25652,,4329.18,No especificado,fecha_invalida
677,19888,,8543.66,Abierto,fecha_invalida
678,24681,,1097.13,Rechazado,fecha_invalida
681,6234,2025-10-15,,No especificado,monto_invalido
682,23566,,13620.41,Rechazado,fecha_invalida
683,23539,,10505.35,Cerrado,fecha_invalida
684,13740,,13370.29,Cerrado,fecha_invalida
685,8447,,5431.73,Cerrado,fecha_invalida
686,20908,,7236.55,No especificado,fecha_invalida
687,15875,,,Rechazado,"fecha_invalida,monto_invalido"
688,9946,,10893.34,No especificado,fecha_invalida
689,10280,,10161.02,Cerrado,fecha_invalida
690,679,,14161.93,Abierto,fecha_invalida
691,12163,,,Abierto,"fecha_invalida,monto_invalido"
693,239,,2587.5,Cerrado,fecha_invalida
694,16051,,2151.57,Rechazado,fecha_invalida
696,7945,,7898.62,No especificado,fecha_invalida
697,8619,,11461.41,Abierto,fecha_invalida
698,18567,,,Cerrado,"fecha_invalida,monto_invalido"
699,24920,,2235.03,Rechazado,fecha_invalida
701,10012,,5662.35,No especificado,fecha_invalida
702,2873,,5179.61,Cerrado,fecha_invalida
704,13263,2025-11-17,,Cerrado,monto_invalido
706,2757,,13278.87,Cerrado,fecha_invalida
707,24991,,7549.29,Abierto,fecha_invalida
708,25560,,,Rechazado,"fecha_invalida,monto_invalido"
709,16266,,,Cerrado,"fecha_invalida,monto_invalido"
710,24697,,10893.55,No especificado,fecha_invalida
711,24433,,,Cerrado,"fecha_invalida,monto_invalido"
712,24680,,13399.7,Cerrado,fecha_invalida
715,23754,,10141.18,Abierto,fecha_invalida
717,17888,2025-06-29,,No especificado,monto_invalido
718,7795,,12169.4,Abierto,fecha_invalida
720,24674,,1668.36,Abierto,fecha_invalida
721,21605,,10947.61,Cerrado,fecha_invalida
722,17682,,10999.55,Abierto,fecha_invalida
723,24857,,508.97,Cerrado,fecha_invalida
724,23742,,8822.98,Cerrado,fecha_invalida
725,9321,,7244.32,No especificado,fecha_invalida
726,20483,,,Rechazado,"fecha_invalida,monto_invalido"
727,25607,,9084.17,Abierto,fecha_invalida
728,19693,,2934.75,No especificado,fecha_invalida
729,4497,,336.98,Abierto,fecha_invalida
730,16114,,,Abierto,"fecha_invalida,monto_invalido"
732,20771,,3214.48,Abierto,fecha_invalida
734,906,,3328.44,No especificado,fecha_invalida
735,10034,,325.07,No especificado,fecha_invalida
737,8626,,8378.93,Cerrado,fecha_invalida
738,21149,,12608.36,No especificado,fecha_invalida
739,25838,,6691.62,Cerrado,fecha_invalida
740,10643,,,Cerrado,"fecha_invalida,monto_invalido"
741,22401,,5135.94,No especificado,fecha_invalida
742,6027,,8073.42,No especificado,fecha_invalida
743,17172,,3761.89,No especificado,fecha_invalida
744,8360,,2020.77,Abierto,fecha_invalida
745,22996,,1381.36,Cerrado,fecha_invalida
746,10464,2025-02-09,,Cerrado,monto_invalido
748,20797,,5210.91,Abierto,fecha_invalida
749,14183,,8218.95,Cerrado,fecha_invalida
750,7697,,5380.56,Abierto,fecha_invalida
751,19485,,11169.95,No especificado,fecha_invalida
753,1456,,3016.99,Cerrado,fecha_invalida
754,6917,,14564.02,No especificado,fecha_invalida
755,11416,,4159.67,Abierto,fecha_invalida
756,14767,,,No especificado,"fecha_invalida,monto_invalido"
757,19194,,2954.35,Cerrado,fecha_invalida
758,20407,,,Rechazado,"fecha_invalida,monto_invalido"
760,20684,,,No especificado,"fecha_invalida,monto_invalido"
762,18894,,11117.21,No especificado,fecha_invalida
763,21471,,7154.89,No especificado,fecha_invalida
765,23282,,1172.2,No especificado,fecha_invalida
766,11542,,,No especificado,"fecha_invalida,monto_invalido"
767,6334,,12486.42,Abierto,fecha_invalida
768,17775,,6684.29,Cerrado,fecha_invalida
769,14602,,3895.18,Abierto,fecha_invalida
770,13566,,9355.26,Abierto,fecha_invalida
771,25633,,,Cerrado,"fecha_invalida,monto_invalido"
772,12625,,11637.18,Cerrado,fecha_invalida
773,20762,,7728.89,No especificado,fecha_invalida
774,12939,,11202.95,Cerrado,fecha_invalida
775,13123,,3021.45,Rechazado,fecha_invalida
776,21701,,14772.14,Rechazado,fecha_invalida
777,25653,,13048.69,No especificado,fecha_invalida
778,466,,14257.82,No especificado,fecha_invalida
779,6799,,,Abierto,"fecha_invalida,monto_invalido"
780,11745,,9907.16,Abierto,fecha_invalida
781,3134,,11122.43,Cerrado,fecha_invalida
782,6674,,4364.59,Abierto,fecha_invalida
783,16516,,7253.18,No especificado,fecha_invalida
784,8863,,,Cerrado,"fecha_invalida,monto_invalido"
785,13180,,8136.02,No especificado,fecha_invalida
786,19362,,,No especificado,"fecha_invalida,monto_invalido"
788,19721,,,Cerrado,"fecha_invalida,monto_invalido"
789,24449,,12583.0,Cerrado,fecha_invalida
790,9179,,,No especificado,"fecha_invalida,monto_invalido"
792,19152,,8222.52,No especificado,fecha_invalida
793,9967,,6943.75,No especificado,fecha_invalida
796,16905,,13179.02,Abierto,fecha_invalida
797,17041,,11728.06,Cerrado,fecha_invalida
799,11920,,8440.96,Abierto,fecha_invalida
800,1975,,8292.32,Abierto,fecha_invalida
802,6531,,14323.7,Cerrado,fecha_invalida
803,13409,,13826.32,Abierto,fecha_invalida
804,5193,,767.61,Abierto,fecha_invalida
806,23617,,10174.82,No especificado,fecha_invalida
808,8362,,14553.74,No especificado,fecha_invalida
809,3561,,4364.29,Abierto,fecha_invalida
810,11163,,6044.37,Abierto,fecha_invalida
811,22989,,14492.11,Cerrado,fecha_invalida
812,7450,,7610.44,Abierto,fecha_invalida
813,1969,,5858.6,Abierto,fecha_invalida
814,6170,2026-01-07,,No especificado,monto_invalido
815,9848,,1187.79,Abierto,fecha_invalida
817,5151,,,Cerrado,"fecha_invalida,monto_invalido"
818,14589,,11864.54,Abierto,fecha_invalida
819,5330,,9561.37,Rechazado,fecha_invalida
820,24370,,4963.22,Cerrado,fecha_invalida
821,17238,,,Abierto,"fecha_invalida,monto_invalido"
823,5148,,14340.42,Abierto,fecha_invalida
824,18973,,9516.18,Cerrado,fecha_invalida
825,22006,,5117.41,No especificado,fecha_invalida
826,12367,,9969.24,Cerrado,fecha_invalida
827,24558,,3709.87,Cerrado,fecha_invalida
828,2640,,8600.05,No especificado,fecha_invalida
830,11751,,,Abierto,"fecha_invalida,monto_invalido"
833,6103,,13411.06,Abierto,fecha_invalida
834,4637,2026-02-16,,Abierto,monto_invalido
835,16319,,9169.42,No especificado,fecha_invalida
836,23099,,688.22,Abierto,fecha_invalida
837,1687,,1640.78,Cerrado,fecha_invalida
838,1618,,,Abierto,"fecha_invalida,monto_invalido"
839,5627,2025-05-13,,Abierto,monto_invalido
840,12030,,,Rechazado,"fecha_invalida,monto_invalido"
841,4360,,12737.06,Abierto,fecha_invalida
842,19198,,10786.07,Abierto,fecha_invalida
843,6564,,13205.44,No especificado,fecha_invalida
844,5928,,5490.32,Cerrado,fecha_invalida
845,13175,,4442.61,Rechazado,fecha_invalida
846,16436,,5636.39,Rechazado,fecha_invalida
847,20614,,11042.11,No especificado,fecha_invalida
848,25755,,,Cerrado,"fecha_invalida,monto_invalido"
849,12309,,6366.94,Abierto,fecha_invalida
850,9751,,9186.57,Rechazado,fecha_invalida
851,17927,,501.54,Abierto,fecha_invalida
852,12066,,2254.6,Cerrado,fecha_invalida
853,19756,,9050.18,Cerrado,fecha_invalida
855,2289,,1159.96,Rechazado,fecha_invalida
856,25525,,10915.67,Abierto,fecha_invalida
857,1484,,1471.64,Cerrado,fecha_invalida
858,2946,,12490.65,Rechazado,fecha_invalida
859,22653,,7300.88,Cerrado,fecha_invalida
860,15538,,14296.85,Abierto,fecha_invalida
861,12983,,,Rechazado,"fecha_invalida,monto_invalido"
862,18675,,10467.37,No especificado,fecha_invalida
863,6005,,13650.52,Cerrado,fecha_invalida
864,20430,,13342.56,Cerrado,fecha_invalida
865,21386,,,No especificado,"fecha_invalida,monto_invalido"
866,18456,,13514.54,Cerrado,fecha_invalida
867,3500,,9701.84,Abierto,fecha_invalida
868,6666,,853.04,No especificado,fecha_invalida
869,12599,,,Abierto,"fecha_invalida,monto_invalido"
870,15653,,8242.35,Rechazado,fecha_invalida
871,20090,,,Rechazado,"fecha_invalida,monto_invalido"
872,16566,,4539.83,Abierto,fecha_invalida
873,15212,,8365.73,Abierto,fecha_invalida
874,18047,,10000.73,Rechazado,fecha_invalida
875,18074,,13160.02,Cerrado,fecha_invalida
877,7112,,9381.6,No especificado,fecha_invalida
878,10168,,8935.21,Cerrado,fecha_invalida
879,15051,,10473.53,No especificado,fecha_invalida
880,11799,,,Cerrado,"fecha_invalida,monto_invalido"
882,15099,,6468.18,Rechazado,fecha_invalida
884,2828,,,Cerrado,"fecha_invalida,monto_invalido"
885,12659,,9224.07,No especificado,fecha_invalida
886,9085,,,No especificado,"fecha_invalida,monto_invalido"
887,15902,,4924.89,Cerrado,fecha_invalida
889,3295,,3508.23,Abierto,fecha_invalida
890,12963,,4734.11,Rechazado,fecha_invalida
891,5149,,8959.0,No especificado,fecha_invalida
892,477,,,No especificado,"fecha_invalida,monto_invalido"
893,15751,,4979.42,No especificado,fecha_invalida
894,20520,,5313.13,No especificado,fecha_invalida
896,19486,,,Rechazado,"fecha_invalida,monto_invalido"
897,15786,,7020.23,Cerrado,fecha_invalida
898,9095,,12669.98,No especificado,fecha_invalida
899,13030,,348.08,Cerrado,fecha_invalida
900,17242,,4820.85,Rechazado,fecha_invalida
903,24211,,1906.88,Cerrado,fecha_invalida
904,20112,,-14404.26,Abierto,fecha_invalida
905,19964,,862.86,Cerrado,fecha_invalida
906,11499,,10802.07,Rechazado,fecha_invalida
907,10899,,,Abierto,"fecha_invalida,monto_invalido"
908,22889,,,Abierto,"fecha_invalida,monto_invalido"
909,23985,,10199.91,Rechazado,fecha_invalida
910,15374,,,Abierto,"fecha_invalida,monto_invalido"
911,7753,,,No especificado,"fecha_invalida,monto_invalido"
912,7100,,,Rechazado,"fecha_invalida,monto_invalido"
913,24281,,559.31,Rechazado,fecha_invalida
914,3674,,822.39,Abierto,fecha_invalida
915,22534,,,Abierto,"fecha_invalida,monto_invalido"
918,7889,,9589.21,Rechazado,fecha_invalida
919,1612,,3709.68,Abierto,fecha_invalida
920,13269,,8357.84,No especificado,fecha_invalida
921,635,,8664.03,Rechazado,fecha_invalida
922,21030,,9249.04,Abierto,fecha_invalida
923,15771,,4528.7,Cerrado,fecha_invalida
925,13202,,9733.32,Abierto,fecha_invalida
926,12960,,,Cerrado,"fecha_invalida,monto_invalido"
927,9497,,8756.13,No especificado,fecha_invalida
929,7077,,,No especificado,"fecha_invalida,monto_invalido"
931,10395,,9407.13,No especificado,fecha_invalida
932,18329,,12118.68,Cerrado,fecha_invalida
934,8280,,,Rechazado,"fecha_invalida,monto_invalido"
935,9187,,9943.93,Rechazado,fecha_invalida
936,20440,,9412.71,Rechazado,fecha_invalida
937,17087,,11588.54,Rechazado,fecha_invalida
938,21310,,1907.58,No especificado,fecha_invalida
941,8357,,6459.51,Abierto,fecha_invalida
942,20787,,3926.48,No especificado,fecha_invalida
943,21096,,,Cerrado,"fecha_invalida,monto_invalido"
944,16392,2025-11-02,,Cerrado,monto_invalido
945,3389,,3574.17,Abierto,fecha_invalida
946,6105,,7893.41,Abierto,fecha_invalida
947,25720,,,Cerrado,"fecha_invalida,monto_invalido"
950,12819,,,No especificado,"fecha_invalida,monto_invalido"
951,23831,2026-01-17,,Rechazado,monto_invalido
952,9363,,,Abierto,"fecha_invalida,monto_invalido"
953,13907,,11543.65,Cerrado,fecha_invalida
954,5140,,8041.41,Rechazado,fecha_invalida
955,20635,,3080.23,Rechazado,fecha_invalida
956,2405,2025-05-20,,Rechazado,monto_invalido
957,24483,,11523.16,Abierto,fecha_invalida
958,7503,,11063.01,No especificado,fecha_invalida
959,23727,2026-01-02,,Abierto,monto_invalido
960,1448,,10946.39,No especificado,fecha_invalida
961,7305,,,No especificado,"fecha_invalida,monto_invalido"
962,6145,,,Abierto,"fecha_invalida,monto_invalido"
963,23266,,,Cerrado,"fecha_invalida,monto_invalido"
964,17969,,,Cerrado,"fecha_invalida,monto_invalido"
965,1471,,11318.24,Cerrado,fecha_invalida
966,18796,,3648.68,Cerrado,fecha_invalida
968,5183,,7366.53,Abierto,fecha_invalida
969,16047,2025-04-21,,No especificado,monto_invalido
970,15665,,10080.9,Abierto,fecha_invalida
971,3878,,13000.22,Cerrado,fecha_invalida
972,8783,,11852.24,Abierto,fecha_invalida
973,826,,8506.95,No especificado,fecha_invalida
974,9936,,,No especificado,"fecha_invalida,monto_invalido"
976,13491,,14763.99,No especificado,fecha_invalida
977,24253,,2092.45,Abierto,fecha_invalida
979,21383,,,Abierto,"fecha_invalida,monto_invalido"
980,12364,,,Abierto,"fecha_invalida,monto_invalido"
981,7969,,6736.39,Abierto,fecha_invalida
982,2212,,9426.16,Abierto,fecha_invalida
983,6254,,1576.27,Cerrado,fecha_invalida
984,23321,,6275.77,No especificado,fecha_invalida
985,13966,,,Abierto,"fecha_invalida,monto_invalido"
986,11266,,10351.13,No especificado,fecha_invalida
987,285,,2407.18,Cerrado,fecha_invalida
988,13768,,13570.71,Abierto,fecha_invalida
989,8745,,6809.15,Rechazado,fecha_invalida
991,22158,,7637.27,No especificado,fecha_invalida
992,2475,,,Abierto,"fecha_invalida,monto_invalido"
993,2043,,8645.4,Cerrado,fecha_invalida
994,14120,,,Abierto,"fecha_invalida,monto_invalido"
995,25741,,12613.58,Cerrado,fecha_invalida
996,21960,,860.32,Abierto,fecha_invalida
997,24838,2025-11-15,,Abierto,monto_invalido
998,24397,,8487.11,Cerrado,fecha_invalida
999,25689,,,Abierto,"fecha_invalida,monto_invalido"
1000,18897,,354.26,No especificado,fecha_invalida
1001,3875,,4027.89,No especificado,fecha_invalida
1002,17643,,,Cerrado,"fecha_invalida,monto_invalido"
1003,22903,,14621.41,Abierto,fecha_invalida
1004,25647,,10855.63,Cerrado,fecha_invalida
1005,1804,,11494.27,No especificado,fecha_invalida
1007,5235,,3436.21,Rechazado,fecha_invalida
1008,23461,,,No especificado,"fecha_invalida,monto_invalido"
1009,595,,12266.0,Cerrado,fecha_invalida
1010,766,,1055.61,Cerrado,fecha_invalida
1011,21442,,13421.57,Cerrado,fecha_invalida
1012,4651,,8060.87,Cerrado,fecha_invalida
1013,20157,,,Cerrado,"fecha_invalida,monto_invalido"
1014,1892,,,Abierto,"fecha_invalida,monto_invalido"
1015,3822,,4198.73,No especificado,fecha_invalida
1016,16618,,2878.66,Rechazado,fecha_invalida
1017,25716,,,Cerrado,"fecha_invalida,monto_invalido"
1018,21542,,8348.28,Rechazado,fecha_invalida
1019,17243,,7585.45,No especificado,fecha_invalida
1020,20476,,9638.23,No especificado,fecha_invalida
1021,6409,,,Abierto,"fecha_invalida,monto_invalido"
1022,22714,,2551.17,Cerrado,fecha_invalida
1023,24296,,2166.64,Rechazado,fecha_invalida
1025,4210,,9442.08,Abierto,fecha_invalida
1026,12458,,,Cerrado,"fecha_invalida,monto_invalido"
1027,15572,,12459.2,Cerrado,fecha_invalida
1028,3752,,,Abierto,"fecha_invalida,monto_invalido"
1031,15756,,3056.54,No especificado,fecha_invalida
1032,3331,,13707.48,Abierto,fecha_invalida
1033,4230,,11481.62,No especificado,fecha_invalida
1035,12033,,,Cerrado,"fecha_invalida,monto_invalido"
1036,17772,,10598.48,Rechazado,fecha_invalida
1037,23259,,10301.15,Rechazado,fecha_invalida
1038,8757,,581.68,Abierto,fecha_invalida
1039,25599,,,Cerrado,"fecha_invalida,monto_invalido"
1041,10322,,5303.75,Cerrado,fecha_invalida
1042,8757,,2918.19,Abierto,fecha_invalida
1043,4254,,11298.38,Cerrado,fecha_invalida
1044,22668,,930.74,No especificado,fecha_invalida
1045,10458,,5355.52,No especificado,fecha_invalida
1046,6717,,,Abierto,"fecha_invalida,monto_invalido"
1047,15632,,4927.0,Abierto,fecha_invalida
1050,18759,,14754.13,Abierto,fecha_invalida
1051,8317,,10460.32,Rechazado,fecha_invalida
1052,10082,,933.54,Cerrado,fecha_invalida
1053,8739,,13256.69,Abierto,fecha_invalida
1054,178,,8796.59,Abierto,fecha_invalida
1055,20636,,8440.05,No especificado,fecha_invalida
1056,3455,,4182.88,Rechazado,fecha_invalida
1057,12563,,8110.11,Abierto,fecha_invalida
1059,14253,2025-08-26,,Rechazado,monto_invalido
1060,19021,,6011.35,No especificado,fecha_invalida
1061,25739,,10090.98,Abierto,fecha_invalida
1062,9345,,,No especificado,"fecha_invalida,monto_invalido"
1063,10311,,506.85,No especificado,fecha_invalida
1064,20345,,,Cerrado,"fecha_invalida,monto_invalido"
1065,21567,,10277.84,Abierto,fecha_invalida
1066,13573,,,Rechazado,"fecha_invalida,monto_invalido"
1067,3241,,2155.91,Rechazado,fecha_invalida
1068,22744,,6905.13,Abierto,fecha_invalida
1070,14008,,13456.22,No especificado,fecha_invalida
1071,6778,,5828.56,Abierto,fecha_invalida
1074,15640,,1922.21,Cerrado,fecha_invalida
1076,18032,,7758.51,No especificado,fecha_invalida
1077,6270,,1997.62,Abierto,fecha_invalida
1078,13241,,7515.7,No especificado,fecha_invalida
1079,11635,,14296.79,Abierto,fecha_invalida
1081,7513,,,Abierto,"fecha_invalida,monto_invalido"
1082,5493,,14666.07,No especificado,fecha_invalida
1084,2742,,4897.88,Rechazado,fecha_invalida
1085,10737,,5919.75,Abierto,fecha_invalida
1086,20808,,,Cerrado,"fecha_invalida,monto_invalido"
1087,10117,,4498.53,Cerrado,fecha_invalida
1088,22336,,6990.68,Cerrado,fecha_invalida
1089,22409,,11798.06,Cerrado,fecha_invalida
1091,5775,,2220.73,No especificado,fecha_invalida
1092,17119,,,Abierto,"fecha_invalida,monto_invalido"
1093,14884,,4005.29,Rechazado,fecha_invalida
1094,3560,,,No especificado,"fecha_invalida,monto_invalido"
1096,6981,,,No especificado,"fecha_invalida,monto_invalido"
1098,19355,,7889.33,Abierto,fecha_invalida
1102,25677,,6992.09,Abierto,fecha_invalida
1103,15069,,12721.61,Abierto,fecha_invalida
1105,18411,,,No especificado,"fecha_invalida,monto_invalido"
1106,11451,,5959.99,No especificado,fecha_invalida
1108,7405,,3579.1,Rechazado,fecha_invalida
1109,21960,,234.11,Abierto,fecha_invalida
1110,7307,,6284.09,Abierto,fecha_invalida
1111,14354,,,No especificado,"fecha_invalida,monto_invalido"
1112,16501,,5502.88,Cerrado,fecha_invalida
1113,24868,,6794.36,No especificado,fecha_invalida
1114,17658,2025-06-09,,No especificado,monto_invalido
1115,2855,,4674.38,Cerrado,fecha_invalida
1116,15493,,9778.99,Cerrado,fecha_invalida
1117,21480,,,Cerrado,"fecha_invalida,monto_invalido"
1118,23771,,8827.3,No especificado,fecha_invalida
1119,24714,,11083.46,Rechazado,fecha_invalida
1120,13861,,11213.71,No especificado,fecha_invalida
1121,20858,,795.7,Cerrado,fecha_invalida
1122,12929,,3493.27,Abierto,fecha_invalida
1123,6641,,1082.95,Abierto,fecha_invalida
1124,3461,,10686.06,No especificado,fecha_invalida
1125,25600,,13156.95,Cerrado,fecha_invalida
1126,3841,2025-05-28,,Cerrado,monto_invalido
1127,10355,2025-02-15,,Rechazado,monto_invalido
1128,14020,,4521.74,Rechazado,fecha_invalida
1129,9207,,1999.09,No especificado,fecha_invalida
1130,688,,1651.92,Cerrado,fecha_invalida
1131,19776,,749.79,Abierto,fecha_invalida
1132,23813,,13473.39,No especificado,fecha_invalida
1133,16811,,,No especificado,"fecha_invalida,monto_invalido"
1134,5072,,,Cerrado,"fecha_invalida,monto_invalido"
1135,15345,,2176.94,Cerrado,fecha_invalida
1136,11801,,5310.68,No especificado,fecha_invalida
1139,6215,,13514.51,Abierto,fecha_invalida
1140,23028,,6684.61,Cerrado,fecha_invalida
1141,7917,,4405.51,Cerrado,fecha_invalida
1142,14020,,3255.1,Cerrado,fecha_invalida
1144,17946,,12781.95,Abierto,fecha_invalida
1145,2981,,1217.23,Abierto,fecha_invalida
1146,15338,,1484.94,No especificado,fecha_invalida
1147,20793,,3113.62,Rechazado,fecha_invalida
1149,19340,,14517.55,Cerrado,fecha_invalida
1150,23730,,,No especificado,"fecha_invalida,monto_invalido"
1151,3324,,6532.67,Abierto,fecha_invalida
1152,7979,,11733.04,Rechazado,fecha_invalida
1154,11248,,8440.6,Cerrado,fecha_invalida
1155,1189,,4509.87,Abierto,fecha_invalida
1156,15020,2025-09-24,,Cerrado,monto_invalido
1157,11302,,,Abierto,"fecha_invalida,monto_invalido"
1158,4891,,2632.99,Rechazado,fecha_invalida
