id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
18254,2025-11-27,1154,51,9,8,1465.2,344.22,130940.42
18261,2025-06-05,2074,46,15,4,1451.85,285.93,232699.08
18271,2026-01-31,101,51,1,4,907.16,132.38,79844.85
18278,2025-06-04,258,37,12,11,942.71,129.65,60166.07
18281,2025-08-09,716,5,12,6,245.85,23.11,42195.67
18296,2025-05-08,2861,77,11,9,1796.83,235.42,212336.0
18302,2026-01-20,1486,78,6,8,1902.41,348.9,162604.52
18307,2025-04-04,365,30,13,7,494.9,104.77,59954.45
18316,2025-05-15,2363,59,15,1,588.43,84.66,70794.11
18318,2025-01-21,1655,74,13,3,1977.44,238.03,260366.57
18343,2025-08-20,2420,14,7,11,298.54,27.3,44657.88
18348,2025-03-20,5,61,13,3,-275.57,68.45,44963.74
18364,2025-09-22,820,25,10,2,644.05,102.98,62215.81
18372,2025-10-09,175,78,15,10,805.35,125.32,142221.57
18385,2025-06-05,2736,38,4,9,1243.01,191.92,101602.6
18386,2025-05-11,1119,35,13,6,1352.47,164.37,265745.88
18402,2025-10-03,1883,25,10,5,1808.23,431.94,216973.96
18412,2025-10-15,1402,69,1,1,453.84,109.29,14530.85
18413,2025-05-30,883,70,5,6,846.62,92.41,164050.19
18437,2026-01-08,77,1,1,5,1800.01,301.79,293423.13
18439,2025-07-07,502,39,1,8,951.32,237.1,152878.34
18451,2025-08-11,1864,53,14,6,449.67,41.9,38075.3
18477,2025-07-15,1929,38,11,8,727.57,139.82,93111.71
18487,2026-01-10,2757,30,10,5,458.02,101.6,25645.51
18504,2025-03-09,373,48,5,6,1526.13,77.2,292526.84
18536,2025-02-25,2356,78,14,5,1243.64,173.66,145053.59
18542,2025-07-17,2436,41,10,9,1349.21,162.01,158822.49
18576,2025-01-28,156,57,9,3,1955.35,370.12,296095.34
18590,2025-10-06,2886,61,14,5,1942.55,480.16,221815.16
18594,2025-11-14,2618,43,12,2,1304.16,259.65,236680.52
18610,2025-11-21,1738,5,14,7,1240.11,159.13,137334.95
18646,2025-08-13,1717,28,4,9,501.85,92.99,24771.73
18648,2025-07-21,2318,70,9,2,1686.76,2355.18,83640.16
18650,2026-01-03,435,68,4,2,1262.68,120.76,114930.41
18662,2025-06-23,21,68,13,4,1896.86,324.3,219208.25
18700,2025-01-31,21,41,7,10,1856.86,316.31,150002.82
18706,2025-03-27,817,32,15,1,1630.48,123.12,257974.22
18720,2025-10-09,829,21,4,2,0.0,42.34,37337.09
18728,2025-03-10,583,19,3,12,1957.0,452.09,227920.27
18733,2025-09-26,916,50,15,12,1082.31,138.21,24921.19
18736,2025-12-26,2556,65,6,12,1940.62,262.12,117575.34
18742,2025-12-27,1388,58,14,12,934.63,1213.33,173463.81
18746,2025-05-01,1038,48,1,9,1067.88,172.21,122116.91
18753,2026-02-10,1687,51,3,6,1496.5,1731.05,294651.68
18757,2025-08-12,2239,16,7,4,996.92,127.69,41439.05
18761,2025-09-23,2394,46,14,5,1245.54,98.21,181355.74
18765,2025-10-20,1915,30,13,3,1114.94,276.11,41440.54
18766,2025-11-24,1657,30,9,11,408.54,72.15,54473.24
18772,2025-01-07,578,55,1,6,1677.39,379.41,309721.37
18782,2025-01-31,678,42,7,5,835.2,87.92,104453.96
18784,2026-01-26,1938,35,1,8,1394.74,83.72,144336.41
18791,2025-09-04,1083,72,8,2,199.63,13.45,21314.14
18806,2025-06-16,2234,68,12,5,1995.81,204.36,199580.99
18814,2025-04-07,2843,37,13,10,1790.25,255.11,51409.02
18815,2025-10-24,460,26,1,5,1938.07,333.86,101620.68
18825,2026-02-16,2646,45,13,10,1737.73,203.85,226813.54
18830,2026-02-11,1654,5,11,1,79.37,10.63,8266.33
18833,2025-10-19,128,49,5,3,1317.58,151.49,235056.71
18848,2025-09-02,2193,26,7,5,1715.67,203.94,336500.22
18859,2026-01-08,1790,47,2,7,1308.06,218.63,218091.79
18894,2025-10-22,405,34,5,5,1078.17,180.27,59427.83
18897,2025-01-04,638,42,4,8,441.58,96.22,44396.93
18903,2025-06-09,1286,38,14,2,1302.51,160.44,220843.52
18912,2025-05-24,2272,80,12,9,1865.15,243.1,167992.32
18921,2025-02-01,2300,24,14,6,276.21,39.43,42590.34
18924,2025-03-01,1522,43,3,1,245.67,20.79,32438.9
18933,2025-10-14,1914,79,9,10,113.6,19.65,15092.97
18986,2025-01-10,1458,42,15,5,942.97,88.37,26542.08
18989,2025-06-26,2747,3,5,4,426.43,32.33,12920.94
18994,2025-03-07,1680,42,3,1,266.63,44.15,46960.8
18997,2025-06-30,1696,13,7,8,1795.91,355.14,329711.34
19003,2025-08-26,2871,70,12,8,1899.19,106.82,345549.5
19005,2025-01-02,325,66,11,6,1221.88,266.12,177101.7
19018,2025-08-25,1410,57,1,3,392.29,70.67,36733.73
19022,2025-03-02,2651,27,7,12,729.48,180.13,34648.34
19038,2025-11-22,200,31,7,9,1062.38,69.87,70753.6
19058,2025-06-11,1866,53,1,8,1807.81,290.5,302423.31
19063,2026-02-07,1450,40,1,5,1374.44,182.23,58093.45
19074,2025-08-13,2291,79,12,3,837.58,122.37,108026.37
19086,2025-06-28,3851,50,12,7,1578.4,86.86,42158.83
19090,2025-12-15,1329,49,9,12,712.39,43.4,26912.96
19093,2025-11-23,689,23,4,8,1229.42,83.34,46686.71
19098,2025-03-21,1657,8,13,3,1086.55,102.15,38265.31
19106,2025-02-11,2615,53,14,9,1061.46,154.12,182549.13
19115,2026-01-09,2683,40,4,6,1815.34,380.64,159868.02
19125,2025-04-15,862,76,13,5,1652.62,350.6,92728.81
19152,2025-11-02,1878,70,14,9,942.48,184.58,137175.26
19209,2026-01-20,628,43,15,9,557.92,989.1,98709.85
19210,2025-10-02,537,18,2,3,51.44,4.42,1691.78
19222,2025-07-25,2400,5,3,5,663.65,49.87,65012.63
19225,2025-08-18,1446,80,10,6,1019.67,198.53,37866.44
19236,2025-08-22,2144,5,13,1,1497.91,96.46,175711.79
19242,2025-09-14,2068,38,11,6,73.81,18.42,7074.61
19247,2025-01-01,1346,57,5,8,1316.88,192.3,45773.16
19252,2025-10-23,150,30,4,5,76.2,10.92,13450.11
19259,2025-05-23,978,55,13,9,1765.92,336.62,47915.57
19274,2025-09-22,2295,9,9,9,1961.57,243.16,270520.03
19299,2025-06-15,1351,71,15,2,1755.58,2871.48,184897.19
19336,2026-01-08,1404,45,13,5,570.45,73.29,72597.26
19342,2025-01-07,483,24,1,11,613.87,94.76,26683.7
19351,2025-03-25,2855,63,5,2,1827.54,124.18,101021.49
19370,2026-02-06,2961,30,11,10,1709.15,338.08,266674.37
19372,2025-04-17,1632,58,1,4,1890.08,412.24,269550.54
19392,2025-02-23,2750,74,4,11,279.82,33.4,52896.44
19403,2026-02-04,222,12,5,7,714.47,42.48,23037.66
19418,2025-07-24,112,76,11,12,1324.08,146.77,97051.08
19442,2025-03-26,1182,78,14,3,1778.34,279.61,118734.91
19447,2026-01-13,1225,12,13,6,-1090.5,243.67,140771.35
19456,2025-11-12,2047,31,6,2,269.06,16.85,13322.42
19458,2025-08-03,2062,7,14,8,1442.33,121.28,249339.58
19464,2025-09-02,250,25,8,6,1461.3,258.38,63188.75
19497,2025-01-05,240,49,6,5,1089.43,81.3,35628.17
19503,2025-02-10,2075,40,9,5,617.36,117.25,15856.96
19519,2025-03-11,2891,18,6,1,1356.12,316.12,198302.6
19530,2025-05-20,151,69,14,1,77.15,5.16,4710.33
19538,2025-10-20,1618,8,10,4,476.47,98.91,89650.69
19548,2025-01-22,480,71,8,4,457.59,96.37,13531.49
19552,2025-09-03,2946,60,6,3,1354.63,333.1,194444.88
19565,2025-05-05,3702,29,5,11,1711.04,125.77,186674.35
19575,2025-10-17,659,50,13,7,1224.62,190.44,75833.16
19591,2025-11-30,767,42,1,2,898.27,206.43,64674.82
19640,2026-01-29,1259,39,3,6,1608.85,300.02,256644.73
19646,2025-10-26,2428,47,13,9,865.35,137.3,27152.66
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19670,2026-01-04,2008,49,3,12,444.1,98.19,11668.55
19672,2025-06-30,1271,75,5,5,1601.15,164.75,238227.84
19677,2025-01-22,2191,74,9,10,447.12,102.24,20626.99
19691,2026-01-23,1909,70,2,2,851.95,182.78,94432.67
19711,2025-09-28,636,33,1,6,892.56,136.64,27911.19
19722,2025-08-29,918,48,1,7,1820.14,94.5,44929.82
19754,2025-04-17,1477,6,3,7,1384.53,248.07,84851.48
19765,2025-12-25,2863,63,9,3,820.09,42.3,157973.37
19772,2025-09-09,2229,78,9,4,1337.43,239.83,175227.65
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19823,2025-02-25,178,45,11,11,1381.6,184.13,259728.68
19906,2025-11-07,240,54,12,8,1473.68,95.05,122543.71
19908,2025-11-10,241,24,12,2,1746.27,364.94,81358.06
19944,2025-05-17,811,50,6,11,1982.31,156.56,189169.26
19945,2026-02-04,2299,6,3,9,951.62,143.22,62917.97
19960,2025-04-28,1472,78,4,2,1954.95,385.92,252911.05
19966,2025-01-11,1839,1,4,3,145.51,32.49,10373.19
19973,2026-01-13,2588,28,10,12,1076.5,1852.88,115637.08
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20004,2025-03-05,490,38,1,5,473.27,86.98,38932.95
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20022,2025-10-04,2135,75,14,12,1714.02,352.26,237486.99
20027,2025-09-12,1547,5,2,6,330.3,38.26,56487.32
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20042,2025-07-30,1117,70,3,2,1657.16,354.26,212069.77
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20049,2025-05-08,420,50,9,7,-1724.32,194.07,49062.93
20061,2025-05-27,2390,43,2,7,114.5,15.61,8223.7
20108,2025-04-20,123,14,7,6,128.69,23.17,24144.35
20120,2025-02-04,1241,5,3,10,1707.19,369.54,291498.8
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20136,2025-11-12,1421,8,4,9,1400.01,132.41,140077.83
20138,2025-03-25,2806,34,5,5,225.09,46.21,21616.74
20141,2026-01-26,2545,5,2,2,1307.73,312.27,152887.66
20166,2025-06-06,1824,16,9,11,1269.93,76.53,138746.94
20168,2026-01-21,2313,9,2,5,757.35,92.44,38283.97
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20175,2025-03-06,457,73,1,12,1717.01,331.93,200496.69
20191,2025-03-02,1093,43,3,9,355.03,40.32,21752.75
20208,2025-09-05,2781,17,5,2,1786.98,216.09,271631.51
20225,2026-01-13,2996,54,15,9,1277.79,105.46,228661.56
20226,2025-01-14,429,69,3,4,-1873.32,380.88,143307.66
20233,2025-05-19,1902,24,14,6,1376.79,194.66,238582.92
20269,2025-04-29,2331,24,3,9,1888.47,102.9,112342.19
20279,2025-08-21,794,41,11,10,239.81,52.04,24434.47
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20281,2025-06-15,2226,58,2,7,724.97,86.62,115431.67
20299,2025-08-13,1058,32,12,6,1494.4,362.73,176714.9
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20356,2025-06-13,2507,7,11,9,1383.72,190.41,265777.5
20368,2025-03-20,593,73,15,8,632.1,156.29,45709.32
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.3
20382,2025-12-20,1875,71,6,12,1164.28,133.02,61707.57
20388,2025-08-22,1182,74,3,8,65.65,10.08,1657.7
20406,2025-01-01,265,79,11,11,800.62,88.26,98109.76
20408,2025-03-26,890,31,13,5,1251.88,200.71,167491.8
20415,2025-05-06,2247,64,7,12,1354.98,301.6,179950.0
20424,2026-01-25,2281,34,13,7,1859.29,297.25,252785.45
20431,2025-03-20,2697,6,5,6,1619.66,186.0,246965.98
20441,2025-01-26,2722,13,6,1,856.17,47.19,56060.38
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,31198.11
20459,2025-11-17,1132,73,13,12,596.02,58.9,115149.0
20468,2025-06-30,959,14,8,7,1176.89,137.86,144811.55
20479,2025-06-05,1371,31,1,8,1492.12,1736.68,163841.43
20484,2025-09-25,2370,19,14,7,1558.59,229.25,128848.92
20491,2025-05-27,2406,40,13,2,1751.57,296.83,102507.44
20509,2025-10-03,419,78,13,12,369.05,67.3,10919.14
20512,2025-11-03,360,65,12,3,1945.14,168.12,113595.19
20528,2025-11-07,297,3,5,2,89.54,12.72,5030.53
20544,2025-01-05,2829,40,6,8,1181.27,102.11,114488.55
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20558,2025-09-26,882,36,6,1,954.47,116.34,160726.16
20570,2025-01-29,178,43,5,8,1227.45,256.26,149914.78
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20585,2025-03-04,2943,6,4,11,804.73,98.55,69035.1
20603,2025-07-21,2904,23,10,9,404.82,82.62,16460.51
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20629,2025-06-18,865,48,7,12,146.59,16.07,25464.96
20632,2026-02-01,2904,66,2,9,1222.26,279.13,66591.6
20649,2025-03-04,568,72,13,4,81.48,11.24,15837.11
20656,2025-06-26,1922,1,11,1,492.83,99.88,17386.79
20661,2025-09-26,1127,35,4,1,1150.1,227.02,218501.77
20682,2025-01-15,1192,20,13,12,580.31,86.81,83478.51
20684,2026-01-20,254,19,8,8,0.0,126.4,162828.31
20692,2025-04-05,2189,77,9,12,659.87,48.72,48812.99
20705,2025-11-26,1502,28,6,9,274.82,32.1,48171.38
20719,2025-07-12,1371,20,3,4,628.3,136.8,27877.28
20736,2025-05-18,1044,47,3,10,661.09,38.0,44073.22
20740,2025-01-08,1835,74,11,7,-965.0,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.2,10.19,6778.2
20753,2025-08-12,342,25,3,8,1788.51,147.17,113777.46
20763,2025-02-25,2620,56,6,12,1693.15,291.44,201359.78
20767,2025-11-23,2028,68,8,3,1443.34,88.05,120181.24
20827,2025-11-17,2949,60,15,2,1292.2,134.86,178845.89
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20836,2025-11-17,2713,31,14,2,1706.66,214.47,204779.27
20843,2025-08-13,1485,70,1,12,561.24,117.3,33916.87
20858,2025-04-02,2318,61,11,12,0.0,80.35,96794.96
20859,2025-04-20,531,13,5,2,344.27,62.5,14171.69
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20893,2025-10-10,2084,8,3,12,662.39,1181.48,33998.92
20901,2025-07-24,1738,1,3,1,799.58,193.94,84468.63
20910,2025-06-08,1897,1,2,1,1472.64,198.95,48129.73
20928,2025-11-15,2888,19,9,7,185.19,19.39,11869.96
20945,2025-12-22,2174,24,11,4,1641.53,184.7,90023.77
20946,2025-11-26,1283,54,12,8,551.85,126.04,83068.62
20949,2025-03-23,2702,55,13,4,627.9,81.63,31639.54
20953,2025-01-16,1589,70,4,7,1942.89,267.29,370296.25
20955,2025-08-18,2469,15,14,2,730.75,111.56,41090.44
21010,2025-04-20,492,74,9,6,1128.45,127.89,70723.59
21026,2026-01-18,2755,29,14,9,763.69,127.39,31645.22
21034,2025-10-12,944,61,11,3,1491.3,287.53,256878.93
21037,2025-07-13,1722,49,5,12,454.34,25.43,55010.81
21067,2025-02-23,2307,10,7,5,260.82,52.95,23679.48
21073,2025-07-23,1009,42,3,7,1885.85,290.71,278978.28
21087,2026-01-23,1318,80,5,4,1628.51,132.52,197230.23
21093,2025-05-23,2038,75,5,6,656.19,162.6,31495.27
21101,2025-03-16,2118,44,1,5,-166.47,30.02,16766.35
21102,2025-07-04,2785,51,9,1,575.55,120.67,114299.49
21115,2025-12-11,970,15,15,2,279.42,62.94,28938.48
21123,2025-12-18,1251,65,8,10,1091.54,149.52,165979.45
21125,2025-08-24,1898,61,12,1,773.06,45.44,45948.67
21133,2025-11-15,2403,18,2,1,1237.19,138.05,59795.52
21138,2026-02-11,3823,64,14,1,1882.32,309.8,376295.87
21144,2025-10-01,949,52,12,10,326.96,43.63,37628.77
21147,2025-08-26,1162,62,2,8,1825.65,324.52,56465.2
21156,2025-04-20,28,14,9,1,1546.82,279.76,64603.41
21173,2025-03-14,2753,22,1,1,-866.3,105.27,108473.27
21187,2025-06-18,405,74,6,11,130.49,19.66,24453.26
21190,2025-03-06,2620,57,3,9,1898.38,404.68,163815.22
21200,2026-02-13,2606,1,4,3,254.68,20.17,20719.02
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42
21243,2025-07-25,1374,24,7,10,1148.53,229.38,87943.42
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73
21246,2025-12-25,1523,47,7,3,1104.16,67.29,198252.28
21254,2025-05-19,2294,68,6,5,1910.4,166.1,339777.7
21260,2025-04-11,2280,56,11,6,1034.06,141.19,29407.93
21272,2025-09-29,2569,68,11,7,91.84,19.98,6834.85
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12
21285,2025-12-05,2357,28,14,12,610.43,34.97,111555.35
21286,2025-11-13,2916,31,14,1,243.82,27.41,46341.26
21287,2025-07-31,315,79,9,7,804.78,150.39,110686.71
21294,2025-05-07,1698,23,10,12,916.06,146.33,181496.9
21330,2025-04-07,2126,15,6,9,732.62,110.32,97377.63
21335,2025-05-20,2121,63,10,5,1434.18,169.55,129135.18
21342,2025-01-29,1945,49,4,3,299.37,56.57,17210.6
21356,2025-10-17,2467,30,10,5,536.88,67.72,26939.51
21361,2025-09-18,410,46,10,2,591.71,71.93,107135.17
21377,2025-04-21,1848,69,4,9,1949.03,341.82,330160.49
21385,2025-03-28,855,1,3,8,-529.87,40.5,17887.84
21391,2025-08-28,172,11,9,11,112.84,24.99,7152.41
21412,2025-04-29,1651,12,4,8,60.84,3.17,3729.01
21425,2026-02-01,1027,12,3,5,950.56,62.97,44750.86
21443,2025-07-08,2292,56,10,6,1246.36,266.57,46305.4
21444,2026-01-26,2717,53,9,4,0.0,230.29,45126.26
21454,2025-03-16,2627,80,2,5,852.53,137.86,102178.23
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31
21483,2026-01-01,674,23,7,2,131.46,29.68,24279.89
21503,2026-02-04,2766,66,12,11,957.1,159.72,134123.27
21504,2025-09-20,1473,75,11,12,1140.65,1364.77,144408.83
21507,2025-11-20,1702,9,8,6,1494.91,362.74,52273.85
21542,2025-04-22,1387,58,10,8,882.9,169.69,86639.44
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88
21590,2025-08-16,1177,109,14,2,1634.4,261.29,60848.98
21591,2025-06-20,543,40,14,11,1991.08,169.91,331420.7
21629,2025-12-07,2525,16,1,2,1721.45,261.47,87778.59
21630,2025-11-13,1727,28,8,7,1804.19,181.53,38769.63
21654,2025-10-17,1026,68,8,10,1867.82,277.23,130767.18
21659,2025-04-26,3801,16,13,4,640.1,65.67,62394.0
21675,2025-09-04,2906,58,15,5,1125.72,189.68,139293.56
21689,2026-01-03,1712,4,13,11,698.93,1256.72,107371.5
21695,2026-02-03,1296,9,4,3,1738.35,351.99,157339.41
21696,2025-04-12,2388,43,15,3,1808.03,406.82,193230.79
21697,2025-04-12,1094,46,13,8,1835.43,154.35,297971.57
21700,2025-11-13,2934,24,3,11,1361.34,313.77,222649.94
21716,2025-01-08,654,70,14,11,1011.96,72.49,106872.42
21762,2025-01-10,2231,47,14,12,1338.23,104.63,34704.07
21781,2025-10-20,2402,16,7,4,1176.12,106.58,174746.35
21806,2025-02-11,1790,66,8,6,1594.36,221.31,137759.12
21807,2026-01-26,416,46,8,12,1672.65,107.37,137419.47
21833,2025-01-31,1279,21,15,2,1636.65,180.81,66847.51
21863,2025-01-05,1981,50,2,10,1936.65,263.59,350420.76
21874,2025-12-15,2535,45,12,6,1644.85,407.01,156316.31
21880,2025-09-14,2895,14,8,1,1761.11,166.85,315238.07
21883,2025-07-15,330,67,15,2,1370.95,162.3,221062.14
21910,2025-06-12,1393,59,5,4,875.64,163.24,67830.8
21914,2025-02-12,1683,11,8,1,1198.47,294.88,83820.27
21915,2025-03-18,263,35,15,10,688.0,137.91,89791.54
21916,2025-12-17,2305,80,8,6,-144.66,7.89,26730.58
21925,2025-02-07,2358,50,12,5,1796.46,129.95,232872.56
21927,2026-01-28,1022,41,12,8,425.56,40.41,29637.03
21934,2025-02-07,3505,63,15,1,1236.42,168.36,100669.63
21940,2025-05-18,794,60,3,10,1453.27,324.24,193044.9
21955,2025-02-23,1611,7,12,12,1381.94,124.69,110203.95
21959,2025-05-21,1690,80,3,8,1103.63,127.12,161667.1
21983,2025-03-29,1868,77,4,11,479.84,677.29,76923.25
22002,2026-02-05,1235,77,8,10,175.86,32.98,23125.54
22014,2026-01-24,392,78,14,9,625.51,138.84,87500.6
22020,2026-01-14,1598,5,13,1,1976.12,351.99,55388.46
22028,2025-11-05,2841,50,9,5,1989.02,445.25,76686.66
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22113,2025-03-15,1112,65,15,2,574.87,42.68,44424.14
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22132,2025-05-04,2486,71,4,9,308.39,71.38,47532.59
22174,2025-03-15,634,56,4,7,360.1,20.78,62263.16
22175,2025-06-24,2373,22,2,4,1466.1,270.36,115634.43
22235,2025-03-16,1245,68,11,11,1194.41,80.66,135189.85
22243,2025-11-22,834,35,4,6,1101.1,221.58,114882.5
22253,2025-01-08,1102,51,3,7,1265.32,248.24,88777.42
22256,2025-06-29,1008,9,11,6,209.93,31.03,41423.95
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22271,2025-08-13,429,58,14,6,1064.12,86.76,152972.87
22274,2025-07-03,2855,64,1,2,1727.73,144.73,250915.41
22291,2025-04-11,2252,43,15,6,0.0,12.35,8764.53
22296,2026-02-18,411,58,9,10,1207.0,111.3,34423.97
22307,2025-02-12,1562,21,8,10,822.74,42.9,19517.64
22315,2025-07-14,1392,55,1,8,787.57,178.87,23499.45
22319,2025-11-18,66,15,4,5,374.21,81.62,63646.53
22324,2025-11-22,1409,62,7,4,1070.21,175.55,24430.95
22327,2025-03-04,1375,6,4,3,193.04,37.11,21080.78
22337,2025-11-12,2805,2,5,8,1824.06,421.21,252287.74
22389,2025-11-12,2985,36,2,12,0.0,10.96,31203.82
22394,2026-02-19,24,59,8,12,1404.45,295.95,175000.58
22401,2025-11-20,1076,4,6,6,410.34,84.53,50561.63
22404,2025-07-24,2647,71,10,5,1589.01,151.19,222200.18
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22413,2025-11-30,1456,38,2,10,234.17,340.91,12901.33
22415,2025-02-04,208,48,2,1,608.68,48.13,99467.13
22456,2026-01-26,286,14,15,2,366.18,80.75,63195.39
22460,2025-02-16,419,63,9,5,1085.37,246.43,192400.39
22461,2025-04-13,1867,48,10,10,553.58,31.9,73393.19
22475,2025-07-16,653,18,8,5,209.98,39.6,12075.68
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22487,2025-09-07,2500,17,7,11,1275.87,84.64,85866.25
22501,2025-07-06,2695,26,11,10,559.98,118.57,26529.28
22504,2026-02-04,2739,11,4,9,1080.0,107.82,100712.91
22506,2025-01-30,2130,30,8,3,172.05,24.23,6599.99
22509,2025-09-16,1010,34,10,8,736.39,58.97,39839.03
22515,2025-12-19,2215,60,7,6,859.37,214.14,68648.55
22559,2025-11-21,919,12,4,10,1047.57,173.1,119058.85
22560,2026-01-27,442,104,10,2,1704.87,347.15,139301.26
22566,2025-07-24,917,36,9,4,205.57,43.2,23010.52
22567,2025-10-24,317,74,9,2,188.13,16.85,4278.1
22576,2025-07-09,1432,42,15,7,1409.24,241.65,97920.98
22585,2025-06-25,1436,54,12,6,1855.32,214.51,258870.08
22609,2025-08-28,129,67,12,8,265.57,42.58,38000.0
22615,2025-12-12,2319,45,7,10,1047.35,260.33,70464.81
22631,2025-10-31,1054,76,13,9,755.95,118.6,109986.96
22640,2025-12-03,1259,65,10,10,1867.1,356.98,88225.33
22644,2025-12-16,1609,69,13,1,-925.14,59.59,165664.87
22647,2026-01-05,1849,59,8,9,1026.22,119.69,115765.74
22654,2025-07-06,2453,49,5,5,1803.57,194.64,356363.1
22660,2025-10-24,2187,35,9,6,514.41,900.62,91394.63
22679,2025-12-16,1896,5,1,10,-319.14,56.98,25375.77
22687,2025-10-20,2001,30,2,6,162.02,36.73,27488.58
22716,2025-10-31,961,66,1,6,1109.95,151.28,135653.84
22720,2026-02-05,2119,62,11,12,97.89,17.97,4411.32
22737,2025-04-16,2862,18,5,12,1551.51,313.64,136727.78
22746,2026-02-07,1648,29,15,2,878.29,97.48,139060.65
22754,2025-05-03,2129,22,5,5,1270.59,293.12,214796.22
22767,2025-04-12,1907,5,12,12,861.74,100.74,149895.13
22770,2025-03-21,22,63,3,3,321.73,42.25,21000.69
22782,2025-05-22,1309,51,4,9,1642.58,158.84,260984.84
22792,2025-10-13,1316,17,7,7,1117.43,96.67,142902.15
22793,2025-08-16,490,9,4,7,1645.06,163.63,91130.26
22796,2025-01-23,1009,11,11,12,242.43,33.9,39083.36
22813,2025-05-11,2844,55,14,3,790.72,163.47,107206.32
22819,2025-04-15,3551,8,13,7,448.91,45.71,21394.3
22825,2025-07-16,2912,2,13,3,1344.99,298.58,185255.98
22837,2025-09-18,1245,74,8,11,1507.94,143.44,58370.27
22840,2025-06-27,608,23,4,1,1058.6,223.45,66663.98
22841,2025-04-18,1240,10,5,1,237.62,46.65,18126.74
22850,2025-11-07,316,62,1,7,645.52,84.57,29707.9
22878,2025-07-15,2040,64,2,9,1651.46,343.77,261151.31
22880,2025-07-21,1484,33,14,10,626.76,135.75,39370.91
22888,2025-07-29,195,34,12,2,846.15,82.27,106787.32
22908,2025-03-19,520,28,12,5,1592.05,80.77,249149.6
22909,2025-05-21,1983,68,7,2,575.49,137.65,15441.58
22934,2026-02-05,2198,4,8,11,575.93,45.02,52531.49
22937,2026-01-23,2172,27,7,9,921.76,182.36,79785.48
22943,2025-03-31,1560,33,6,6,858.36,64.8,66595.8
22984,2025-11-21,2911,16,15,1,711.84,137.75,100829.32
23022,2026-02-15,780,54,9,8,1058.78,216.6,164947.08
23044,2025-07-27,187,14,5,4,1935.22,377.01,161700.75
23063,2026-01-28,1877,34,7,9,59.39,10.17,3510.43
23064,2025-11-17,153,1,1,1,1154.52,109.53,203147.17
23076,2025-12-28,951,17,14,2,162.76,20.06,18447.66
23078,2025-03-09,632,80,3,5,1556.82,79.32,57064.13
23079,2025-02-19,2268,5,5,2,784.09,110.56,143602.91
23088,2025-08-29,1518,27,14,6,1125.99,219.72,69221.21
23092,2025-07-02,54,11,14,7,818.92,172.41,52694.92
23100,2026-02-10,2006,76,7,5,666.66,117.31,20735.06
23104,2025-09-17,341,35,1,12,375.86,24.93,8021.1
23106,2025-06-02,2061,36,2,1,392.52,68.74,31083.68
23114,2025-09-13,653,2,2,9,1975.03,342.24,92579.61
23128,2025-07-09,1938,53,8,11,190.02,44.45,35150.65
23130,2025-12-04,1616,48,12,3,662.83,72.87,80007.81
23175,2025-10-11,2525,61,3,11,1260.21,210.2,71795.76
23178,2026-02-13,2002,8,9,10,1194.11,246.13,40017.88
